ticker,company,market,meeting_type,run_no,status,elapsed_s,agenda,for,against,review,candidates
003550,LG,KOSPI,annual,3,exact,24.1,9,2,0,7,4
047050,포스코인터내셔널,KOSPI,annual,3,exact,25.7,10,6,0,4,7
079550,LIG넥스원,KOSPI,annual,3,exact,33.7,10,1,0,9,17
005830,DB손해보험,KOSPI,annual,1,exact,40.8,6,2,0,4,8
352820,하이브,KOSPI,annual,3,exact,15.2,10,7,0,3,6
005830,DB손해보험,KOSPI,annual,2,exact,7.7,6,2,0,4,8
010950,S-Oil,KOSPI,annual,1,exact,23.6,3,1,0,2,1
005940,NH투자증권,KOSPI,annual,1,exact,30.5,5,1,0,4,0
005830,DB손해보험,KOSPI,annual,3,exact,20.4,6,2,0,4,8
010950,S-Oil,KOSPI,annual,2,exact,13.2,3,1,0,2,1
005940,NH투자증권,KOSPI,annual,2,exact,7.0,5,1,0,4,0
071050,한국금융지주,KOSPI,annual,1,exact,37.2,10,6,0,4,5
018260,삼성에스디에스,KOSPI,annual,1,exact,35.5,6,3,0,3,2
010950,S-Oil,KOSPI,annual,3,exact,15.3,3,1,0,2,1
005940,NH투자증권,KOSPI,annual,3,exact,15.6,5,1,0,4,0
323410,카카오뱅크,KOSPI,annual,1,exact,25.1,10,2,0,8,5
278470,에이피알,KOSPI,annual,1,timeout,90.0,0,0,0,0,0
018260,삼성에스디에스,KOSPI,annual,2,exact,21.4,6,3,0,3,2
323410,카카오뱅크,KOSPI,annual,2,exact,13.5,10,2,0,8,5
039490,키움증권,KOSPI,annual,1,exact,27.4,10,1,0,9,0
278470,에이피알,KOSPI,annual,2,exact,22.9,3,2,0,1,0
018260,삼성에스디에스,KOSPI,annual,3,exact,14.0,6,3,0,3,2
071050,한국금융지주,KOSPI,annual,2,exact,43.1,10,6,0,4,5
323410,카카오뱅크,KOSPI,annual,3,exact,22.3,10,2,0,8,5
307950,현대오토에버,KOSPI,annual,1,exact,46.8,10,3,4,3,6
039490,키움증권,KOSPI,annual,2,exact,24.7,10,1,0,9,0
071050,한국금융지주,KOSPI,annual,3,exact,24.7,10,6,0,4,5
278470,에이피알,KOSPI,annual,3,exact,36.2,3,2,0,1,0
